,TN,TP,Algae,Cyanobacteria,Rotifer,Cladocera,Copepod
362,0.483,0.039,0.756756757,0.666666667,0.444444444,0,0.5
363,0.041,0.035,0.820512821,0.285714286,0.444444444,0,0.5
364,0.473,0.047,0.85,0.5,0.444444444,0,0.5
365,0.165,0.043,0.685714286,0.666666667,0.6,0,0.5
366,0.123,0.043,0.647058824,0.285714286,0.6,0,0.5
367,0.01,0.035,0.722222222,0.5,0.6,0,0.5
368,0.226,0.031,0.756756757,0.666666667,0.6,0,0.5
369,0.298,0.023,0.722222222,0.5,0.727272727,0,0.5
370,0.37,0.023,0.722222222,0.666666667,0.727272727,0,0.5
371,0.093,0.008,0.387096774,0.285714286,0,0,0
372,0.195,0.004,0.666666667,0.5,0.4,0,0
373,0.308,0.004,0.5,0.5,0.4,0,0
374,0.02,0.043,0.764705882,0.909090909,1,0,0.5
375,0.123,0.043,0.705882353,0.666666667,0.8,0,0.8
376,0.236,0.035,0.702702703,0.666666667,0.8,0,0.5
377,0.072,0.039,0.72,0.285714286,0.666666667,0,0.5
378,0.164,0.031,0.5,0.5,0.8,0,0.5
379,0.061,0.027,0.588235294,0.5,1,0,0.5
380,0.257,0.047,0.782608696,0.4,0.4,0,0.5
381,0.288,0.043,0.7,0.857142857,0.5,0,0.5
382,0.431,0.043,0.727272727,0.666666667,0.5,0,0.5
383,0.38,0.043,0.740740741,0.888888889,0.5,0,0.5
384,0.267,0.031,0.685714286,0.4,0.666666667,0,0.5
385,0.134,0.039,0.75862069,0.5,0.666666667,0,0.5
386,0.195,0.043,0.75862069,0.666666667,0.666666667,0,0.5
387,0.329,0.051,0.75862069,0.4,0.8,0,0.5
388,0.257,0.043,0.736842105,0.5,0.4,0,0.5
389,0.39,0.008,0.648648649,0.5,0.857142857,0,0.5
390,0.483,0.015428,0.75,0.5,0.857142857,0,0.5
391,0.421,0.004158,0.780487805,0.285714286,0.857142857,0,0.5
392,0.134,0.0075936,0.75,0.5,0.857142857,0,0.5
393,0.318,0.035,0.588235294,0.75,0.666666667,0,0.5
394,0.01,0.031,0.695652174,0.857142857,0.666666667,0,0
395,0.144,0.027,0.692307692,0.857142857,0.666666667,0,0.5
396,0.441,0.019,0.727272727,0.857142857,0.666666667,0,0.5
397,0.072,0.031,0.64,1,0.666666667,0,0
398,1.94,0.031,0.780487805,0.8,0.8,0,0.5
399,1.776,0.039,0.75,0.5,0.857142857,0,0
400,1.94,0.027,0.684210526,0.5,0.666666667,0,0.5
401,1.827,0.027,0.717948718,0.666666667,0.4,0,0.5
402,1.879,0.019,0.780487805,0.5,0.8,0,0.5
403,2.074,0.027,0.717948718,0.666666667,0.857142857,0,0.5
404,0.132,0.031,0.780487805,0.571428571,0.857142857,0,0
405,0.072,0.031,0.780487805,0.666666667,0.857142857,0,0.5
406,0.113,0.023,0.80952381,0.571428571,0.857142857,0,0.5
407,0.113,0.035,0.837209302,0.8,0.666666667,0,0.5
